,Driver ID,Driver Onboard Date,Number of Rides,Average Ride Distance in Miles,Average Ride Duration in Minutes,Percentage of Prime Rides: ,Total Revenue: ,Average Ride Revenue
194,35db61ddf8e29d55a2d355ed0f9166d8,2016-04-04,41,2.9626142757506715,16.56260162601626,41.46341463414634,566.7864253047835,13.824059153775208
195,35fa59db20f02b89264c5a97b94d7785,2016-04-19,33,4.179240049845392,14.166161616161617,21.21212121212121,413.64539889229957,12.534709057342411
196,363f684a638dac345e67fbb78e492efc,2016-04-29,207,5.522529744692651,15.860869565217392,28.502415458937197,3304.7949507323888,15.965192998707192
197,367091701b7a57ef3e93c9fe2f6d3b3c,2016-04-25,44,3.4885842530591313,12.05378787878788,22.727272727272727,511.7043109939479,11.629643431680634
198,36de1e085fbd8f354dd3192571cece32,2016-04-19,364,5.626984210440783,14.16121794871795,28.846153846153847,5546.717654330347,15.238235314094359
199,36df5bf5a89917fde3573e7c960c2097,2016-04-27,259,4.304023429254891,15.520849420849421,37.83783783783784,3644.0284617348298,14.069607960366138
200,370412f2a2747c1fdf8e807374c04a3d,2016-04-17,159,3.882200078425837,12.309329140461216,45.911949685534594,2069.374333586026,13.014932915635383
201,370e9f95700973dd95508e2f39b2bd29,2016-04-22,57,4.2086556568138755,13.238011695906433,21.05263157894737,702.607843376788,12.326453392575228
202,3777e15bb2eb838394a372e119d96462,2016-04-04,29,3.847154305705959,14.648850574712643,31.03448275862069,387.08321594256034,13.347697101467599
203,3788dc9e91f1548816ce8b5af07ddadc,2016-04-26,783,4.896567944902602,16.59848871860366,46.10472541507024,12619.13261601961,16.11638903706208
204,378f8bfcef6759b1e6b0e66b04424f54,2016-04-02,233,3.71831845763446,13.689914163090128,28.326180257510728,2998.7947740067366,12.870363836938784
205,37ac4f9379c836b08c9a6e2315fd66af,2016-04-07,44,2.997600936352226,13.789393939393939,75.0,710.0526858660488,16.1375610424102
206,38510028b6d34d1b1339fa4e70783563,2016-04-17,442,3.6389766480252974,14.396040723981901,34.841628959276015,5581.8825127619575,12.628693467787235
207,3857da988688981b67c878fc179eb0dc,2016-04-23,190,4.891400397547737,13.832105263157896,37.36842105263158,2977.883137330624,15.673069143845389
208,387fb3e0e515f38826f70eb475a3bfb6,2016-04-16,199,3.3614110544270686,12.454857621440537,36.68341708542714,2371.9882548777773,11.919538969235061
209,392e07cd00f38f357ae73795619fd0e3,2016-04-27,533,3.7152633695922006,13.736804252657912,35.647279549718576,6879.014070923482,12.906217769087208
210,392f50e58bee8a34399972bf0cb175d3,2016-04-30,281,3.3369595555340714,13.65367734282325,58.362989323843415,3921.1529501296586,13.954280961315511
211,39a7bc235caf53556b15dd28ab5a7157,2016-05-02,433,4.379792373107436,15.382024634334103,40.877598152424945,6277.678916070149,14.498103732263624
212,39b23365604d2633d74192b7131d6f67,2016-04-01,0,0.0,0.0,0.0,0.0,0.0
213,39eedffe18d7ec6c53741f9d46c7ab51,2016-04-22,348,3.7085596165715966,12.775047892720305,42.241379310344826,4488.198897469358,12.897123268590109
214,3a1d9fb7a8cfd55ae38d1b4fb1520d1f,2016-05-02,334,4.226376431771153,14.789720558882236,31.437125748502993,4558.988790920499,13.649667038684129
215,3a1e17213c1fda2fc6126425e8721a6d,2016-04-07,0,0.0,0.0,0.0,0.0,0.0
216,3a52faf7577b389cbe9912652cbad33c,2016-03-30,688,4.123456575149541,13.137887596899224,28.343023255813954,9051.772183802064,13.156645615991373
217,3af5c66b6800650cebac636822ac14c7,2016-04-25,357,3.6776859202055068,13.449906629318395,38.93557422969187,4527.967069476726,12.683381146993629
218,3b2dca5cc3db92a05ea35056887108b6,2016-04-04,26,4.073026591885254,13.254487179487178,19.23076923076923,311.1395975254867,11.966907597134103
219,3b6ae24dc593e6609bf90a1b80630439,2016-04-21,59,6.451692061152346,21.109322033898305,13.559322033898304,1029.7522735013526,17.453428364429705
220,3b7f314bfe75abaa6718399d534ccf47,2016-04-01,325,4.042482776025719,13.817282051282053,43.38461538461539,4420.783269151746,13.602410058928449
221,3b87648d266e62600ff719b691fd8562,2016-04-14,203,3.1533748100145207,15.14408866995074,39.40886699507389,2525.14156525035,12.439121011085469
222,3babf7dbd39edd11603dcd53e50dc050,2016-05-13,30,5.543804706691356,18.063333333333333,40.0,482.90459384074626,16.09681979469154
223,3bfb185b9491beb56fc10b6212c6c9c2,2016-04-07,393,3.8243357454295666,13.928117048346056,42.49363867684478,5205.287547809453,13.245006482975707
224,3c69563a9561f995598ed81f1f5c331a,2016-04-14,397,4.237510071481656,15.25671704450042,51.63727959697733,6102.891802812535,15.372523432777168
225,3caf85a7d6b8f5615fbc21e8310af584,2016-04-29,292,3.1180079607210716,12.100399543378995,39.04109589041096,3404.2394456288544,11.65835426585224
226,3d2fa009a9f144706ad28ec9348f5960,2016-04-05,312,3.847769016953279,15.836698717948718,38.14102564102564,4370.242010294075,14.007185930429728
227,3dad0a540eaab6fa876e4938d728efae,2016-04-15,210,5.203425598307973,15.104999999999999,26.19047619047619,3085.3296263737507,14.692045839875004
228,3dc5080a4b9299fbf31479ea751d562b,2016-04-24,0,0.0,0.0,0.0,0.0,0.0
229,3dec7f876bb8b281df66b46469c79393,2016-04-14,46,5.707551731981947,16.821739130434782,23.91304347826087,727.1920592789593,15.808523027803462
230,3e66ede2d283842c643b6b623d0ca168,2016-05-14,24,3.4678553527118776,11.536805555555556,37.5,297.8294078379957,12.409558659916486
231,3e8d06b82eb75b584564ce66217b3514,2016-05-07,266,5.025246888207382,16.675,45.11278195488722,4339.676933593896,16.314574938322917
232,3f2ee0f16084bb99e8423807273c5816,2016-05-04,220,4.3634036313022735,13.341666666666667,24.09090909090909,2864.154365736887,13.018883480622213
233,3f62bb3b6a5ccddae37ff2fe3bfb3efd,2016-05-12,311,3.3590531030735096,14.4975884244373,45.01607717041801,4098.670583794184,13.179005092585799
234,3f79678c849eca6b438bb3d4bb59a5c6,2016-04-01,193,3.1132061925298635,13.146632124352331,38.86010362694301,2372.464934330222,12.292564426581462
235,3f82d353964869022a995e87b480a901,2016-04-05,291,4.681674163496705,14.549255441008018,27.491408934707902,4013.0313499146637,13.790485738538363
236,3fcdb7a637be76b45ad806d4f832c966,2016-04-18,209,2.847935582734353,14.016108452950558,28.229665071770334,2316.7109938059502,11.084741597157656
237,40061a1bbba0ff209c889094d24f6032,2016-03-30,449,5.744983978962672,15.569190794357832,25.835189309576837,6779.168646607719,15.098371150573984
238,4008627b85a36afa46e22ecf513fc699,2016-05-09,316,4.60435231488087,15.567088607594936,37.9746835443038,4769.443290056791,15.093174968534148
239,400daded5197f955191887cd567338ee,2016-04-15,68,6.090503670119793,16.23921568627451,20.58823529411765,1114.0074529827966,16.382462543864655
240,402ce9ac2db62fcb5fe29ba1d40566c7,2016-04-08,346,3.6969953790700543,12.465944123314067,47.97687861271676,4524.485061204175,13.076546419665245
241,4125bef57464803d018cacc1d3f08f74,2016-04-29,234,4.099158767532138,11.14494301994302,19.65811965811966,2812.508167617368,12.019265673578497
242,415fbbda45a4a410e3122e3c992ace42,2016-05-01,479,5.263149018958822,15.936951983298538,35.07306889352818,7343.16039692979,15.330188720103946
243,417055c67f5510da99ac623b02b87847,2016-05-01,39,4.315720443449823,12.042307692307693,30.76923076923077,561.9346768944619,14.408581458832355
244,419eef26d8db5ccac04bf5d87af8059a,2016-04-26,182,3.7466317842124077,12.148992673992673,40.10989010989011,2308.9996709676025,12.68681137894287
245,42256e33936dfa69088f540a720edc97,2016-04-23,35,4.67313131026206,15.289047619047619,45.714285714285715,516.7424779215911,14.764070797759747
246,432754fe9722d008cd7328f34852de61,2016-04-01,83,7.064364183716112,13.952409638554217,10.843373493975903,1368.4928761086323,16.487865977212437
247,4343b3dc4ad77e98d38808b64003bee0,2016-04-21,219,4.062830033333385,14.837290715372907,39.726027397260275,3012.412380402319,13.755307673069948
248,434adfc83c625f393595207cfff91ef2,2016-05-09,203,3.1600966549883287,11.616502463054188,48.275862068965516,2482.0959685222933,12.227073736563021
249,440abd26a1c60ce02351bf1823d2d46d,2016-04-13,586,5.048954628380718,14.917519908987487,29.522184300341298,8688.108294581423,14.826123369592873
250,44198b15df35d0827ebef271b6264727,2016-04-15,403,3.4285266086761954,14.283333333333333,39.950372208436725,5256.699380564908,13.043919058473717
251,443cf8f9119a8fc409780159c46d2de7,2016-04-10,235,5.161447179747796,15.29354609929078,29.361702127659573,3538.9431697662817,15.059332637303326
252,44509b1a5d4f1ad8350076d754ab1cb5,2016-04-06,216,3.9495112788357227,15.74783950617284,35.648148148148145,3081.4948814907552,14.266180006901644
253,446b609957a142e8834dc88cebb7dee0,2016-05-08,177,3.2175944112682893,13.916572504708098,43.50282485875706,2193.6500464434694,12.39350308725124
254,446ffe55730ace4059f02a4806018a08,2016-04-22,56,5.800980526178433,14.030357142857143,41.07142857142857,971.452529884922,17.347366605087892
255,44b7669c8f7ec8b8e592f150c7ee7fa2,2016-04-06,335,3.50497812304256,13.226915422885574,37.3134328358209,4241.6222421707025,12.661558931852843
256,44e9f61af64c2d25412a0f4532ada63c,2016-04-15,47,3.1035717298144423,10.452836879432624,21.27659574468085,498.8536733339961,10.613907943276512
257,453f29877d452cbb3e0df4922a816316,2016-04-23,0,0.0,0.0,0.0,0.0,0.0
258,455ec8a8532948fe2c5e308af37216a1,2016-04-15,237,4.2347364768711175,13.801054852320675,34.177215189873415,3347.0334201577457,14.122503882522134
259,456467f01492ee1aeb7707de5c725f1c,2016-04-21,461,7.916122875663424,18.662762111352134,31.453362255965292,8722.553313144941,18.920939941746077
260,459af73e5a9d360ff51cf284c571f01b,2016-05-03,36,3.500969341469174,12.456481481481482,27.77777777777778,422.5065490905176,11.736293030292154
261,45ebd51300bd4bcc529a11a855827db4,2016-04-16,425,3.91657230329715,13.848156862745098,28.941176470588236,5548.3712870597055,13.054991263669896
262,46b9dc30efea1755f8ada69668793bf5,2016-04-12,28,5.409826388457381,13.614285714285716,50.0,457.5958004140414,16.342707157644334
263,46da643aa47256fef0822a2f288e115b,2016-05-06,195,4.394156801976156,13.437264957264956,35.38461538461539,2673.1024343032964,13.708217611811776
264,46e1da1c7fe0602747beb9fe6bbaf037,2016-04-12,33,3.0290602848297308,11.643939393939394,33.333333333333336,363.0448141898749,11.001358005753785
265,46fcd24790c5eae35fa517051024bfe7,2016-04-11,298,4.152671531612067,12.825223713646531,32.88590604026846,3835.565066329469,12.871023712514997
266,4705afcfaac4e4bd293f613e3b01598f,2016-04-26,320,3.9683930990343868,14.735260416666668,38.75,4271.98289710378,13.34994655344931
267,4713aa4cef966a678af02897a0e74043,2016-05-08,223,4.134316042211215,13.799252615844544,48.4304932735426,3101.695270880195,13.908947403050202
268,4742b3f8432af0165e291edc6b8c5e53,2016-04-29,49,5.686359448149996,15.184013605442177,30.612244897959183,766.9752817842511,15.652556771107166
269,479c3dccc06056867dd10c7d9fa0f569,2016-03-28,548,4.1429244830745775,13.79771897810219,25.912408759124087,7124.455795914269,13.000831744369105
270,47d53cd40685a32d936cbde7760eb434,2016-04-12,204,4.065830664476511,15.004656862745097,51.470588235294116,2993.518966051302,14.674112578682852
271,4856b892095f3afe8607a5ba0121b7b8,2016-03-30,0,0.0,0.0,0.0,0.0,0.0
272,48e49f85bb962b1f77ed152cc32dcd0a,2016-04-29,410,3.7983939484963845,15.064837398373983,39.75609756097561,5479.963477196653,13.365764578528422
273,490a37e876eb5d48f8e56e0d99461b04,2016-04-29,50,5.500702151192415,15.768666666666666,32.0,779.809071314949,15.596181426298982
274,4952bdd8850792b72466848cb4930f10,2016-04-20,227,3.6490729857846893,14.069897209985317,40.969162995594715,3063.2026254841517,13.494284693762783
275,49803452ad1a68e87b448f5129276bc2,2016-04-21,215,4.354811346901995,15.721472868217054,31.627906976744185,2925.89147837623,13.608797573842931
276,4a07b94db0ec6615f30ace6efd2a19cb,2016-04-28,228,4.432371644559969,12.8296783625731,43.85964912280702,3197.049584614401,14.022147300940354
277,4aa585f63fbe04dcded4019662cc47f8,2016-04-17,42,3.3537853731224927,14.987698412698414,23.80952380952381,529.4190219530988,12.605214808407114
278,4af132c905d92d74454ca4934ee2450a,2016-04-14,227,4.641711826595508,14.059691629955948,27.312775330396477,3154.0552194595275,13.894516385284263
279,4af6c062ca397fd6b7bd2fb2a91e5964,2016-05-12,53,5.246988628409959,13.288993710691823,43.39622641509434,784.9279472257779,14.809961268410904
280,4b52c260ac5817566e61009e4bd23329,2016-04-28,51,6.467917550904438,14.191176470588236,21.568627450980394,827.8426341554094,16.232208512851166
281,4bbf15c7280e29c1df6edd7bf6dfa56a,2016-05-04,60,3.639183350524646,13.374166666666667,40.0,780.1337553085945,13.002229255143241
282,4bcc817c8aba8c5569e370b238831e77,2016-05-10,27,3.782779137893657,12.519753086419753,14.814814814814815,310.95667288557206,11.516913810576742
283,4c17ad0240c5e0342da52b55a3c64a49,2016-04-06,0,0.0,0.0,0.0,0.0,0.0
284,4c50a69869b14c84b1fd77ddeb7b0962,2016-04-10,0,0.0,0.0,0.0,0.0,0.0
285,4c5f4c8887459671e65b68826fe750c3,2016-04-17,188,4.246223309727339,14.348404255319148,31.382978723404257,2555.033778885548,13.590605206838022
286,4d10262d534bd366736dcabc8d37a3bb,2016-04-13,277,4.798525161715059,14.274849578820698,30.32490974729242,4116.425884697041,14.860743266054298
287,4d1e99b879de5fa11e3f5423416f0497,2016-03-31,314,2.872145079214734,14.720859872611465,37.89808917197452,3926.499254425209,12.504774695621684
288,4d40cd073132f01ccef7027f70890b6d,2016-05-04,170,4.233492867737524,15.537058823529412,20.58823529411765,2195.6163952303427,12.915390560178487
289,4dc7656f389d5cfcd38bf7870c1ce3e6,2016-05-12,228,4.926831725068073,15.221125730994151,42.10526315789474,3724.9445496404314,16.337476094914173
290,4dd633c46b8d78842b1e9dfb7f6a60e7,2016-04-10,39,4.919774406644801,15.715384615384615,35.8974358974359,576.469353615975,14.781265477332694
291,4e1fa948dc5295202fa8b7f8062b0d28,2016-05-14,27,5.545774688404586,17.607407407407404,0.0,378.90052312956436,14.033352708502385
292,4e428667c6bb84323046e5647dfdfff0,2016-04-25,45,5.59670423900481,14.55037037037037,15.555555555555555,636.7651766821597,14.150337259603548
293,4e4d07bdf390e67b633e62d3eaabd3dc,2016-04-26,0,0.0,0.0,0.0,0.0,0.0
294,4e83cce03deeca174a87faaa046a4750,2016-04-09,325,3.5151648406274525,13.019282051282051,31.384615384615383,3948.2705572170394,12.148524791437044
295,4e9bcae1e2305fe1e6b215cb82833e97,2016-04-11,644,3.675002915820513,14.450025879917185,45.18633540372671,8876.448000957955,13.783304349313594
296,4eb382d1f7d50fae1294964263d1ce82,2016-04-06,831,3.780733069383766,13.913497793822703,38.50782190132371,11087.31734430056,13.342138801805728
297,4f06c1412e8f2c16c96abb053997112f,2016-05-03,35,2.3178623357578707,11.380952380952381,60.0,411.08566956847744,11.74530484481364
298,4f3187e47f035afbd77a00d4cd536d7f,2016-03-29,320,3.7878590757701915,13.497916666666667,32.8125,4052.4174036716913,12.663804386474036
299,4f67a5d1152cd3f9f889d61779c27153,2016-04-11,0,0.0,0.0,0.0,0.0,0.0
300,4fc9091d4e900a41a207ee32a639d658,2016-04-19,107,3.3982003884102254,13.420404984423676,30.8411214953271,1268.686066753037,11.856879128533057
301,50eadd94fd0152fd0638a915061c4c94,2016-04-13,246,5.834791033359027,14.031029810298103,21.54471544715447,3686.243399810894,14.98472926752396
302,50ec87212107552181f769bdc522b63d,2016-04-11,256,6.980088693190998,16.506575520833334,18.75,4244.644883035903,16.580644074358997
303,512ee3c7f8f9bfa6b7d3d824f5af228d,2016-04-13,219,4.170009737109395,14.349847792998478,26.027397260273972,2821.4357201357902,12.883268128473928
304,514da6a81ecbe7cd98fc71045c66aae1,2016-04-22,31,3.9059891111443403,13.77741935483871,16.129032258064516,372.4790231647755,12.015452360154049
305,5185567c0a5ec03eddbb003364c82b97,2016-05-06,277,5.87311640500743,15.987845968712396,35.37906137184115,4568.847907743755,16.494035768027995
306,51a82cefe6d4e058ed392ea004572896,2016-05-07,417,3.728383940044952,15.161071143085532,43.16546762589928,5681.159090635495,13.623882711356103
307,51b528390e8e7780595f6009b1f4cf72,2016-05-06,240,3.379260545730962,13.923888888888888,47.5,3119.6054828076503,12.99835617836521
308,52b193144c088d3aaf82dee6c4625155,2016-05-10,0,0.0,0.0,0.0,0.0,0.0
309,52bc8ebc7db90d5b77453bf475677ebd,2016-05-08,47,3.228123911771417,14.650709219858156,65.95744680851064,645.5240167584226,13.734553548051544
310,531a726b5b0c925a1aa24b5a9d5ac333,2016-04-05,576,3.2667323164223294,14.315277777777776,49.30555555555556,7815.649779050211,13.568836421962171
311,53b03eb76e7c0e268c027a6868b9394c,2016-04-15,147,3.2929838394900384,11.281746031746032,32.6530612244898,1684.889676174705,11.461834531800715
312,53e554eb940176c64fa8ee10a394f835,2016-05-11,236,3.2223573912708297,13.217443502824858,44.49152542372882,2895.732167901126,12.270051558903077
313,5420c76a41d255a40272c8f3c1f93c6a,2016-04-02,63,7.0924371836547015,15.277777777777777,6.349206349206349,999.836936613767,15.870427565297888
314,5479187ed46c2c87abacde90f4d8ed6f,2016-04-07,341,3.2701516918448967,13.094086021505376,40.469208211143695,4208.646278172003,12.342071196985346
315,548a85a2fbb4986fd7a632566e8cb9c3,2016-04-02,49,3.4020664574627246,12.767687074829931,22.448979591836736,544.8328480163711,11.11903771461982
316,554a4f92c47ec3280d3ca64f5250b023,2016-05-05,40,4.8752594231175514,15.75,22.5,567.8318078777636,14.19579519694409
317,557b608dc1196be486e4928b62098895,2016-04-05,0,0.0,0.0,0.0,0.0,0.0
318,55b69c895ca72127d05a48035328b345,2016-05-03,0,0.0,0.0,0.0,0.0,0.0
319,55bec90600d21bd3513366d218f2b2f2,2016-05-10,650,4.317237548885305,14.366641025641027,49.84615384615385,9711.43376902331,14.940667336958938
320,55d70545197fd2c5cc68f14f3d5d6585,2016-04-30,289,4.741796407072331,11.955882352941178,29.757785467128027,3914.077308791181,13.543520099623464
321,55d7b17732745057aff29fcd0ce13014,2016-03-29,37,3.1895230510812054,16.13783783783784,45.945945945945944,491.5027761080112,13.283858813730031
322,561593fc7dd18e6a78c6ad5e7eef0061,2016-04-14,255,5.933895200492615,13.863660130718955,26.666666666666668,3909.2539378244096,15.33040759931141
323,569271b82c506166a23ffcfbf6f854f2,2016-05-11,318,5.36858814656862,15.140775681341719,35.22012578616352,4971.508836628683,15.63367558688265
324,56bda1ed3f3299ff6e8465398a498a5b,2016-05-07,51,8.519836532671901,17.770588235294117,7.8431372549019605,904.964872913741,17.74440927281845
325,5718c878f7879770af94d41951431983,2016-04-19,39,3.737843798365503,16.014957264957264,41.02564102564103,554.1781497011197,14.209696146182555
326,5724816548576c2ccfcbd3d9d5072d23,2016-04-16,0,0.0,0.0,0.0,0.0,0.0
327,5785f300b54051f8791ab00c424416a3,2016-04-03,0,0.0,0.0,0.0,0.0,0.0
328,579967d1572ee95c66ffa1ca4077b61a,2016-03-29,36,4.965147893615464,18.410185185185185,13.88888888888889,502.415830638647,13.955995295517972
329,57c15602f0b088ce6b9e4f88edce149c,2016-04-20,49,4.189573974170677,13.251020408163265,34.69387755102041,686.9629343550771,14.019651721532185
330,57c355d13a3bcfd36b3245d03f3f9d69,2016-05-12,44,6.730723605498358,13.74810606060606,11.363636363636363,673.4999724856152,15.306817556491255
331,581129294fc7d1f43a4d1a372515dfaa,2016-04-17,432,3.5865835730221134,13.975154320987654,34.25925925925926,5709.323284641535,13.216026121855405
332,583740d998ccdf639276e797a6caa9df,2016-04-26,39,3.554140525196983,11.94017094017094,7.6923076923076925,417.34469596024866,10.701146050262786
333,585b09e7ee2164f95b134866f3f412fb,2016-04-28,252,4.365700737816015,16.566071428571426,44.84126984126984,4110.168240228916,16.310191429479826
334,58d8c3038cd500e773aff605e28ce8a7,2016-04-30,50,5.5984813650316285,12.951666666666666,32.0,813.1181722714485,16.26236344542897
335,5943b68c2fa8bcfd0add30691fd9136b,2016-04-04,452,6.544360899444185,15.873008849557522,31.63716814159292,7544.70358971587,16.691822101141305
336,5a22303ccd79309f5324acc7b0e751bf,2016-04-14,48,3.0130105094842192,13.419444444444444,33.333333333333336,543.2737559744988,11.318203249468725
337,5a4306be3d5e1d5481e9237d2d211cb6,2016-04-22,292,3.396542545901996,14.098287671232876,50.0,4035.3795813118004,13.819793086684248
338,5a880bc9cddbb3845438de87f859c360,2016-04-19,511,4.47756451654757,14.292824527071103,28.767123287671232,6858.356471963661,13.421441236719492
339,5ae3c8ba3ae2b9230664674dadf8535a,2016-05-05,258,3.864261655531571,16.88313953488372,52.713178294573645,3815.828309608287,14.790032207784058
340,5b33db9198566d3fcc5aa0bdeb435d2a,2016-05-11,281,3.629670340313686,13.877580071174377,39.50177935943061,3604.3846350481167,12.826991583801128
341,5bd37993cfff08be940348a466912238,2016-04-13,198,4.1355839077265255,14.873400673400674,48.98989898989899,2915.4398955296365,14.724443916816346
342,5c00ecb439cd4e2377e9bb3de84b0e74,2016-03-28,50,4.090285458635217,15.822666666666667,26.0,652.8151624630801,13.056303249261603
343,5cb230875b1a38b725085246444ffd0c,2016-04-21,283,5.063893584802953,15.467432273262661,24.73498233215548,4075.363225864848,14.400576769840452
344,5ccc0e6dc9c7475caf785cdce7b8eb7a,2016-04-05,919,4.295621399308955,13.572433804860356,37.867247007616974,12641.293097543088,13.755487592538724
345,5ceff5a3983505de6d021403c6975079,2016-04-12,348,5.1358242237947485,13.235536398467433,28.735632183908045,4934.88264978086,14.180697269485231
346,5cf93f7d1d3a8f0cf395c84053c31b1b,2016-04-23,28,4.931901986439872,15.303571428571427,35.714285714285715,422.0323115293641,15.072582554620146
347,5cfe569d448c9a5e120ce15611e7c779,2016-04-17,243,4.73546628347147,14.443278463648832,41.56378600823045,3528.9885980629742,14.52258682330442
348,5cff9e4588a1d8b4b0fd703c4720421b,2016-04-05,292,3.60471730860145,14.084189497716896,25.0,3552.176679157295,12.16498862725101
349,5dca331aca1913f495071f3352fed0a2,2016-05-09,0,0.0,0.0,0.0,0.0,0.0
350,5dd7009f3d7f049d3e38b155ecd3a24e,2016-04-12,328,2.9589864440717553,12.677388211382114,46.951219512195124,4004.5733689990916,12.209065149387474
351,5e37e705afb774452ab30d20b9561a0f,2016-04-25,52,5.97339951112305,15.474358974358974,13.461538461538462,752.5348940279866,14.47182488515359
352,5e5bfc73736d6aa15ac33ea01d47e5ee,2016-05-10,31,3.8414264793782427,12.9247311827957,38.70967741935484,402.8921169765246,12.996519902468537
353,5e6bd3186b283c4e430332e1a3dd1b2e,2016-05-02,471,3.9027603646093847,14.500990799716913,32.90870488322717,6231.732854092356,13.23085531654428
354,5efe1190183936849880ece11b1ece77,2016-04-07,356,5.092346810326181,15.32176966292135,25.0,5279.286198968729,14.829455615080699
355,5f34c8fc5bdd33f14bb71999b8286aef,2016-05-04,31,4.098093508178268,13.999462365591398,32.25806451612903,400.711094765556,12.926164347276002
356,5f946639378f9e31eee8b927dd743949,2016-04-09,270,3.961955418577388,13.401666666666667,33.333333333333336,3456.4218151447176,12.801562278313769
357,5fce375e4e5c673c29e652df1ac0b903,2016-03-30,431,4.3260157346570605,15.575444702242846,26.45011600928074,5922.335011673522,13.740916500402603
358,604097f005384ad20d982e7584f27c09,2016-05-07,55,5.391188030779416,12.615454545454545,52.72727272727273,953.4269566820351,17.335035576037
359,609970e669f2c55d69abc3cb117c47f6,2016-04-05,418,3.524614952558935,13.789035087719299,40.19138755980861,5394.081774827983,12.904501853655463
360,60a524518de0ab4261b0e71ee7011d64,2016-04-12,302,4.068884476273726,17.173178807947018,42.05298013245033,4411.923898755599,14.609019532303309
361,60f73dcab4a99269b597381b4958391f,2016-05-10,322,4.176045471207788,15.346635610766045,22.36024844720497,4221.4672194750665,13.110146644332504
362,619fb670865cb3e2583cc22fde1337f1,2016-04-11,670,3.102640203483805,12.93997512437811,44.17910447761194,8290.01303254231,12.373153779913897
363,61e12b63003cde2efb3d1068853915d4,2016-04-30,0,0.0,0.0,0.0,0.0,0.0
364,6241b9c147df1d0c7027321d4e1d53cf,2016-05-06,231,3.614436441558119,13.235209235209235,53.246753246753244,3100.1067733739683,13.420375642311551
365,62a95561a6b12acbf809772553ba1462,2016-05-09,178,3.129285464639493,13.68501872659176,44.38202247191011,2252.4911574983125,12.6544447050467
366,62aa54591b22be467c5a36356f96915b,2016-05-11,358,3.554505462630054,15.786545623836128,42.45810055865922,4782.456685451804,13.358817557127946
367,62c83d1a137771a5c82433c8b3f7fddb,2016-05-04,309,3.6980224219436195,12.983279395900755,38.83495145631068,3974.0443907005383,12.860985083173263
368,630559dc85053c746beafacbd590e8f0,2016-03-29,374,4.110729552068676,13.088279857397504,37.967914438502675,4982.416629356341,13.321969597209469
369,633310975f38cbaf67eb5043b4c6c77c,2016-04-04,380,3.6745792488977176,14.784473684210527,32.63157894736842,4884.325786568824,12.85348891202322
370,6455eac21c029b8d93ff09c2dffcea35,2016-04-01,37,9.840931938189199,15.896846846846847,29.72972972972973,764.6878177886589,20.6672383186124
371,646eba049df90f6bca2f51ce20004ac4,2016-04-21,368,4.73289651280217,13.73953804347826,32.880434782608695,5131.473397102744,13.944221187779194
372,647bd8b8b02c285db177096a351f8e2c,2016-04-12,34,3.743405224940586,15.723039215686274,23.529411764705884,434.8548924528067,12.789849778023727
373,64a4b6ed93e79d83422e5cfef3a1d01f,2016-04-19,0,0.0,0.0,0.0,0.0,0.0
374,64c401a44c495c2adcc834a3db3de11f,2016-04-30,0,0.0,0.0,0.0,0.0,0.0
375,64e245c2e3f5c7658bc062e9840c04dc,2016-05-06,379,3.771335751036176,15.059938434476694,49.07651715039578,5314.9670099771765,14.023659656931864
376,654c3e2ff69e4d6c9569212cbaf7af07,2016-05-09,507,4.508243042482115,15.579881656804734,32.74161735700197,7212.469532079403,14.22577816978186
377,6580de4a0be125c140c30436c7c2c988,2016-05-06,231,4.113035609176885,13.864357864357864,35.064935064935064,3129.5839627455966,13.54798252270821
378,65b885fb53d0d952ed5be174c9c2d76d,2016-04-04,171,3.6175194262556656,12.889668615984407,33.91812865497076,2110.4562255738374,12.341849272361623
379,65bacc9ccdbaf8341a7232d5cfdbb0bf,2016-05-12,250,3.8818422458896196,13.1524,24.4,3032.23178085012,12.128927123400478
380,66290b00f9756a4c6808035244a4b9f6,2016-04-30,354,4.304898404153326,14.329708097928437,34.463276836158194,4909.402582096809,13.868368875979687
381,6641cc5d8221699e7db3376fea5587ba,2016-05-10,303,4.210944600990727,12.695984598459846,34.98349834983498,3945.5302543465023,13.021551994542913
382,66f7bc876e24e26c5d71cb9a2a0e1222,2016-03-30,325,4.496981562436967,16.80758974358974,35.38461538461539,4894.7128908455215,15.06065504875545
383,67129f4eb32604d9e420da5bf6bb2469,2016-04-07,227,3.6085770022340404,15.211894273127752,30.39647577092511,2935.1243575440844,12.930063249092884
384,671a36a580dd94c6a80d0dbe7fcaeabc,2016-05-13,202,3.705051834175427,15.312458745874586,24.257425742574256,2523.828563184287,12.494200807843004
385,67771fd10458c38391b55774826e4c34,2016-04-28,366,4.439786299389881,14.671584699453552,36.612021857923494,5102.279066529346,13.94065318723865
386,67b153d9a373c6b824954f5001e4769d,2016-04-09,0,0.0,0.0,0.0,0.0,0.0
387,685a660507aba9066865ebfd62c48451,2016-05-13,33,4.646418200421706,14.868686868686869,36.36363636363637,496.9587514685109,15.05935610510639
388,687ab6ec9da9f17ebd4d8665d1988e0f,2016-05-05,425,3.6721213445921204,13.996980392156864,34.35294117647059,5471.439040303265,12.87397421247827
389,689bdf87fb2de49f98bf4946cfaa5068,2016-04-04,794,3.815850758351774,12.16994122586062,31.10831234256927,9904.28077820411,12.473905262221802
